file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
./testing/chicken.wav,0 days 00:00:03.330000,0 days 00:00:03.350000,0.040905107,2.5504115,6.218445,0.07653388,0.00045584375,0.0040803826,2.6124768,0.4865086,10.935369,5.2754493,0.0,0.0,0.0,0.0,0.0,0.0,446.03452,1082.252,-201.0,1421.9935,384.17688,-201.0,2748.6687,542.70734,-201.0
./testing/chicken.wav,0 days 00:00:03.340000,0 days 00:00:03.360000,0.034781367,-0.1594127,10.7211485,0.0839698,-0.00048289783,0.0031749094,5.1819415,0.53927916,10.631135,6.397442,0.0,0.0,0.0,0.0,0.0,0.0,427.866,1155.8615,-201.0,1449.6196,474.2422,-201.0,2718.9006,760.9991,-201.0
./testing/chicken.wav,0 days 00:00:03.350000,0 days 00:00:03.370000,0.03266235,-1.6782265,10.668408,0.09045169,-0.0010293393,0.0021453556,6.7053223,1.0381116,11.406262,7.0355887,0.0,0.0,0.0,0.0,0.0,0.0,445.17172,1111.9752,-201.0,1458.5035,525.8262,-201.0,2620.4688,828.1888,-201.0
./testing/chicken.wav,0 days 00:00:03.360000,0 days 00:00:03.380000,0.030184655,-4.0204444,11.840112,0.08561788,-0.0014741537,0.0019521159,8.747684,2.5392091,7.008852,7.7062745,0.0,0.0,0.0,0.0,0.0,0.0,463.09134,1017.6174,-201.0,1511.3092,609.5136,-201.0,2615.8281,906.74493,-201.0
./testing/chicken.wav,0 days 00:00:03.370000,0 days 00:00:03.390000,0.029077977,-5.5756392,12.541111,0.07601503,0.0006642866,0.0021183598,10.454421,3.3711379,6.9249387,13.843964,0.0,0.0,0.0,0.0,0.0,0.0,773.4417,841.17773,-201.0,1655.6865,1298.4738,-201.0,2706.5051,926.76886,-201.0
./testing/chicken.wav,0 days 00:00:03.380000,0 days 00:00:03.400000,0.027164312,-7.076244,14.150464,0.063483305,-0.00048270915,0.0021461728,11.856571,5.1609254,9.589818,13.894066,0.0,0.0,0.0,0.0,0.0,0.0,766.3796,913.8018,-201.0,1668.8281,1289.1034,-201.0,2768.7268,877.4568,-201.0
./testing/chicken.wav,0 days 00:00:03.390000,0 days 00:00:03.410000,0.025139457,-7.4993916,12.168801,0.058219656,0.00088602764,0.0021255848,11.622879,5.8220863,13.8471365,17.094347,0.0,0.0,0.0,0.0,0.0,0.0,766.64526,1017.25665,-201.0,1674.7743,1307.9337,-201.0,2709.2524,1075.6277,-201.0
./testing/chicken.wav,0 days 00:00:03.400000,0 days 00:00:03.420000,0.023774976,-7.6702437,11.175326,0.053330813,-0.0013617094,0.0015688228,11.653829,5.9733315,12.671931,12.799164,0.0,0.0,0.0,0.0,0.0,0.0,601.67413,1285.6578,-201.0,1617.9054,704.5945,-201.0,2701.6472,968.5804,-201.0
./testing/chicken.wav,0 days 00:00:03.410000,0 days 00:00:03.430000,0.022476887,-8.49451,11.898471,0.053663224,-0.0016430224,0.0014586239,12.078083,6.5160313,11.274501,15.538638,0.0,0.0,0.0,0.0,0.0,0.0,597.27094,1338.3015,-201.0,1617.0316,817.3623,-201.0,2587.4883,1204.7535,-201.0
./testing/chicken.wav,0 days 00:00:03.420000,0 days 00:00:03.440000,0.022366837,-9.743533,16.422747,0.043558683,-0.0033705675,0.0014415793,13.697563,6.813928,9.661395,11.881566,0.0,0.0,0.0,0.0,0.0,0.0,590.4285,1370.7328,-201.0,1612.8634,959.70215,-201.0,2570.8555,1031.4857,-201.0
./testing/chicken.wav,0 days 00:00:03.430000,0 days 00:00:03.450000,0.022105083,-8.893973,16.484444,0.0517336,-0.0068685315,0.0018300801,13.266739,6.034921,5.9403415,7.2776566,0.0,0.0,0.0,0.0,0.0,0.0,455.18747,1182.5958,-201.0,1573.0992,942.2155,-201.0,2511.8838,1053.9376,-201.0
./testing/chicken.wav,0 days 00:00:03.440000,0 days 00:00:03.460000,0.022937218,-9.195035,16.491716,0.05826199,-0.009476103,0.0022890524,13.691594,5.858683,5.1299343,3.4412174,0.0,0.0,0.0,0.0,0.0,0.0,468.72128,1062.915,-201.0,1627.5646,897.7535,-201.0,2538.9102,1100.8439,-201.0
./testing/chicken.wav,0 days 00:00:03.450000,0 days 00:00:03.470000,0.023272403,-9.914607,16.889833,0.049601045,-0.009133342,0.0026122679,12.412086,6.89785,6.0314393,3.0478294,0.0,0.0,0.0,0.0,0.0,0.0,426.29453,1198.0435,-201.0,1575.2626,954.8418,-201.0,2524.9548,974.58966,-201.0
./testing/chicken.wav,0 days 00:00:03.460000,0 days 00:00:03.480000,0.023738252,-12.581387,21.270563,0.03323074,-0.008030684,0.0029371853,13.444081,10.007064,7.7987266,6.669332,0.0,0.0,0.0,0.0,0.0,0.0,411.58508,1403.744,-201.0,1467.4888,1221.868,-201.0,2400.0442,998.5275,-201.0
./testing/chicken.wav,0 days 00:00:03.470000,0 days 00:00:03.490000,0.02251613,-12.567875,22.095865,0.030449664,-0.0054745297,0.0029296724,12.901603,11.324394,6.582649,7.424088,0.0,0.0,0.0,0.0,0.0,0.0,522.34064,1591.3759,-201.0,1615.1992,1242.4546,-201.0,2556.0784,965.83545,-201.0
./testing/chicken.wav,0 days 00:00:03.480000,0 days 00:00:03.500000,0.021885263,-11.972661,20.609829,0.06270072,-0.004321869,0.0026210968,13.866572,11.981124,5.1793942,10.099454,0.0,0.0,0.0,0.0,0.0,0.0,556.7407,1557.3052,-201.0,1614.2158,1254.5719,-201.0,2594.9434,1112.5314,-201.0
./testing/chicken.wav,0 days 00:00:03.490000,0 days 00:00:03.510000,0.021060074,-12.25341,21.029915,0.07429359,-0.0036470294,0.002386745,14.310418,11.979281,6.943943,11.441154,0.0,0.0,0.0,0.0,0.0,0.0,884.42896,1896.8643,-201.0,1774.3212,1223.3231,-201.0,2770.0535,1214.142,-201.0
./testing/chicken.wav,0 days 00:00:03.500000,0 days 00:00:03.520000,0.02086583,-11.523705,19.797918,0.057753388,0.0014467724,0.0021918085,14.291299,9.783959,9.017305,15.434854,0.0,0.0,0.0,0.0,0.0,0.0,951.2207,1722.5419,-201.0,1782.4315,1286.2296,-201.0,2718.6147,1099.2726,-201.0
./testing/chicken.wav,0 days 00:00:03.510000,0 days 00:00:03.530000,0.020701142,-12.709698,21.030901,0.036485,0.0012750675,0.0021275487,15.090248,10.841895,12.104991,14.757988,0.0,0.0,0.0,0.0,0.0,0.0,883.16425,1783.549,-201.0,1801.2074,1168.598,-201.0,2746.2031,903.2075,-201.0
./testing/chicken.wav,0 days 00:00:03.520000,0 days 00:00:03.540000,0.020401863,-12.416415,20.007448,0.028097844,0.0018653711,0.0017136424,15.666371,9.747117,10.426902,17.256624,0.0,0.0,0.0,0.0,0.0,0.0,554.1586,1327.8939,-201.0,1711.4874,971.57324,-201.0,2661.148,1135.3269,-201.0
./testing/chicken.wav,0 days 00:00:03.530000,0 days 00:00:03.550000,0.019944267,-13.671169,23.458033,0.04301013,-0.00013647422,0.0018938886,16.123991,12.5520525,8.584539,16.291862,0.0,0.0,0.0,0.0,0.0,0.0,542.5086,1318.5571,-201.0,1710.3795,864.6442,-201.0,2782.6345,1108.977,-201.0
./testing/chicken.wav,0 days 00:00:03.540000,0 days 00:00:03.560000,0.019345792,-13.659569,24.432714,0.03855682,0.0026557564,0.0018158164,16.351938,11.974224,6.3476195,16.764637,0.0,0.0,0.0,0.0,0.0,0.0,774.9039,1017.3404,-201.0,1917.3887,765.78876,-201.0,2919.0671,1091.951,-201.0
./testing/chicken.wav,0 days 00:00:03.550000,0 days 00:00:03.570000,0.01862152,-14.146022,24.728334,0.048435584,8.752228e-05,0.0016947379,16.707842,13.166222,9.220154,12.516864,0.0,0.0,0.0,0.0,0.0,0.0,967.914,1074.7437,-201.0,2079.0647,865.9863,-201.0,2977.3572,783.40314,-201.0
./testing/chicken.wav,0 days 00:00:03.560000,0 days 00:00:03.580000,0.018026328,-14.628411,24.29689,0.04339212,0.00073687406,0.0013780753,16.852587,13.411049,11.389,12.942878,0.0,0.0,0.0,0.0,0.0,0.0,1003.80084,1148.9613,-201.0,2085.6816,998.26886,-201.0,2928.5984,752.2747,-201.0
./testing/chicken.wav,0 days 00:00:03.570000,0 days 00:00:03.590000,0.016899865,-14.804665,24.483793,0.043679178,-0.0050863395,0.0015083494,16.582396,14.285529,11.751094,11.265075,0.0,0.0,0.0,0.0,0.0,0.0,777.446,1493.3932,-201.0,1836.4204,1155.1783,-201.0,2804.5227,793.5241,-201.0
./testing/chicken.wav,0 days 00:00:03.580000,0 days 00:00:03.600000,0.016685674,-13.536145,23.307175,0.037802305,-0.0061302762,0.0015784885,16.073067,13.256473,7.5266414,8.949193,0.0,0.0,0.0,0.0,0.0,0.0,628.1724,1522.4082,-201.0,1628.5331,1511.8353,-201.0,2662.4844,857.566,-201.0
./testing/chicken.wav,0 days 00:00:03.590000,0 days 00:00:03.610000,0.016678622,-14.180545,23.388437,0.037824675,-0.006107457,0.0020531134,17.529083,12.816281,7.9741216,9.012054,0.0,0.0,0.0,0.0,0.0,0.0,603.7868,1431.2291,-201.0,1648.5068,1352.1299,-201.0,2687.4646,941.04443,-201.0
./testing/chicken.wav,0 days 00:00:03.600000,0 days 00:00:03.620000,0.016772367,-14.361923,22.892115,0.03913448,-0.00237564,0.002486224,17.973974,11.658192,7.4031844,10.433462,0.0,0.0,0.0,0.0,0.0,0.0,834.7542,1245.1167,-201.0,1884.2295,1246.0852,-201.0,2920.0928,952.25836,-201.0
./testing/chicken.wav,0 days 00:00:03.610000,0 days 00:00:03.630000,0.016504077,-15.032599,23.715677,0.034570586,0.0025712932,0.0024379685,17.953856,12.030236,9.438849,13.161792,0.0,0.0,0.0,0.0,0.0,0.0,959.97394,1056.7714,-201.0,2118.7405,689.6665,-201.0,3159.6873,905.6132,-201.0
./testing/chicken.wav,0 days 00:00:03.620000,0 days 00:00:03.640000,0.018976899,-12.465191,19.085703,0.039265033,-0.003460354,0.0020576578,16.387758,10.035605,15.051173,9.573803,0.0,0.0,0.0,0.0,0.0,0.0,894.19604,1194.941,-142.92099,1966.1486,604.0411,-144.35779,3097.0254,730.7253,-142.2667
./testing/chicken.wav,0 days 00:00:03.630000,0 days 00:00:03.650000,0.031480137,-10.10114,15.503074,0.041200716,-0.010414929,0.00459989,14.271777,10.037784,26.78916,3.915716,28.399227,0.0,3.2633586,2.3759208,2.4257188,17.114729,629.2055,1286.9357,-113.881485,1827.3994,347.62424,-90.435585,2988.8105,690.36957,-85.83389
./testing/chicken.wav,0 days 00:00:03.640000,0 days 00:00:03.660000,0.07273159,-7.1050134,11.210187,0.03643156,-0.023781976,0.018644826,13.154735,9.114196,38.911068,-3.5870693,28.237625,0.015089772,4.1824393,3.0783165,3.7737496,16.005434,470.02002,1310.0834,0.0,1706.579,216.61455,-33.538933,2901.8508,607.50946,-26.603073
./testing/chicken.wav,0 days 00:00:03.650000,0 days 00:00:03.670000,0.15702735,-9.738145,12.690903,0.038621027,-0.03725451,0.10474783,17.730598,12.76501,44.662395,-9.515122,27.797369,0.034908045,4.8125706,3.8944385,6.973919,17.325026,432.558,1219.9398,-17.469236,1753.9648,188.01025,-28.290571,2908.8503,579.8339,-26.769524
./testing/chicken.wav,0 days 00:00:03.660000,0 days 00:00:03.680000,0.25407115,-12.2122755,14.7532425,0.041885674,-0.048945043,0.15998481,23.918959,14.077575,47.55809,-11.849086,27.078812,0.050460678,5.842125,3.7937653,8.825447,15.096145,561.0689,1108.6732,-16.183226,1836.1595,297.95425,-19.940773,2906.7637,588.2928,-23.760841
./testing/chicken.wav,0 days 00:00:03.670000,0 days 00:00:03.690000,0.35790482,-13.795712,15.872353,0.045345213,-0.052755628,0.1930664,27.847107,13.376855,51.625793,-8.712634,26.238953,0.074544586,5.7528872,3.6596558,8.652269,12.989116,544.0994,1086.8607,-16.101217,1797.4667,394.11258,-22.663551,2750.1074,842.1895,-21.74498
./testing/chicken.wav,0 days 00:00:03.680000,0 days 00:00:03.700000,0.39920187,-12.154973,14.746474,0.041485205,-0.051978122,0.15671274,26.937881,11.0987625,51.911316,-9.321208,25.538696,0.074544586,5.7528872,3.6094215,5.6856065,10.242684,456.77634,1102.357,-15.364581,1742.0511,440.9717,-27.55366,2559.0432,1907.4801,-20.995535
./testing/chicken.wav,0 days 00:00:03.690000,0 days 00:00:03.710000,0.40706325,-10.800033,13.304139,0.041484002,-0.047156114,0.15782154,24.473993,8.64973,48.585766,-10.66981,25.076216,0.074544586,5.7528872,3.5124834,3.2163086,5.5866256,424.3622,1008.6252,-17.010935,1694.3048,434.68692,-30.243948,2495.079,1917.622,-19.514702
./testing/chicken.wav,0 days 00:00:03.700000,0 days 00:00:03.720000,0.37783286,-12.132102,14.2718,0.043477025,-0.046339396,0.16806138,23.00574,11.789227,43.542515,-14.574531,24.67853,0.071501195,4.954434,3.14132,4.477472,5.537861,439.1682,1029.8861,-17.694918,1734.787,411.8938,-23.984093,2634.2334,1648.8109,-20.675272
./testing/chicken.wav,0 days 00:00:03.710000,0 days 00:00:03.730000,0.37959686,-12.881096,16.431185,0.029309379,-0.04505897,0.14789103,19.949856,14.174319,39.9803,-15.393132,24.203192,0.04903534,4.0051637,2.9793692,11.304156,8.047306,430.73157,936.37714,-18.141916,1687.632,331.9359,-19.807762,2734.4492,585.3956,-21.10548
./testing/chicken.wav,0 days 00:00:03.720000,0 days 00:00:03.740000,0.37656403,-12.636453,16.209808,0.01730724,-0.047271986,0.15642808,19.100222,14.078872,36.32501,-14.618417,23.711182,0.036384426,2.412902,2.886135,17.877718,14.533302,426.65308,864.7217,-17.043581,1629.872,303.71265,-22.757675,2680.477,538.95233,-23.832397
./testing/chicken.wav,0 days 00:00:03.730000,0 days 00:00:03.750000,0.346936,-12.691068,19.29487,0.0027222922,-0.042810936,0.13223517,21.447107,10.530978,34.657562,-11.985146,23.303665,0.017163107,2.249594,2.452493,18.05496,15.832867,416.92618,841.0301,-15.09404,1576.2311,344.04837,-25.943176,2609.559,851.6101,-23.018166
./testing/chicken.wav,0 days 00:00:03.740000,0 days 00:00:03.760000,0.28420854,-12.884537,19.842821,0.009583418,-0.037940178,0.1422198,24.723145,6.244208,37.44174,-11.259219,22.925995,0.03174211,1.5133649,1.695768,11.841766,13.975377,411.43314,877.3874,-13.002373,1546.7177,442.4774,-30.391243,2566.425,867.0899,-21.095568
./testing/chicken.wav,0 days 00:00:03.750000,0 days 00:00:03.770000,0.2441461,-12.161663,18.943727,0.014819473,-0.03781982,0.09822666,27.609558,3.895029,42.076725,-16.092026,22.71942,0.021384789,1.8227944,1.5041676,5.5158944,11.756343,408.62558,936.4942,-12.528015,1545.805,575.52765,-32.191467,2522.2712,873.4528,-19.641375
./testing/chicken.wav,0 days 00:00:03.760000,0 days 00:00:03.780000,0.21192135,-10.4294615,15.261032,0.030256271,-0.03779311,0.08948973,27.16622,1.8464311,41.54156,-21.544912,22.581696,0.027239023,1.6316328,2.2468293,2.7975776,14.375039,416.35153,931.759,-13.00634,1524.7144,662.36206,-36.293148,2514.1997,541.79083,-22.37708
./testing/chicken.wav,0 days 00:00:03.770000,0 days 00:00:03.790000,0.1820571,-13.103386,16.140518,0.03014963,-0.03619385,0.08327499,30.044441,4.5923533,41.255367,-16.270653,22.50155,0.017169418,2.1652248,3.5772057,1.5345612,19.090124,508.40933,1131.8154,-18.457794,1635.3341,801.40894,-39.631664,2571.2087,570.9878,-26.623995
./testing/chicken.wav,0 days 00:00:03.780000,0 days 00:00:03.800000,0.1372511,-19.47938,22.309027,0.04312852,-0.033151694,0.073106594,34.16163,11.185599,35.69774,-8.469812,22.206697,0.021767994,1.9606634,4.389971,0.37561598,24.536352,633.3168,1229.8691,-20.957167,1801.8451,1048.8014,-40.300278,2642.2012,567.2933,-30.50911
./testing/chicken.wav,0 days 00:00:03.790000,0 days 00:00:03.810000,0.10896778,-26.013243,28.181267,0.043994483,-0.028323391,0.0578706,38.4331,18.42745,32.495167,-1.084392,21.819555,0.021238089,1.6540626,4.123152,0.076388635,29.983276,732.06934,1409.1249,-22.504509,1924.1962,1315.2723,-38.969086,2712.0999,574.57153,-32.920536
./testing/chicken.wav,0 days 00:00:03.800000,0 days 00:00:03.820000,0.09584234,-27.487387,30.029287,0.08676215,-0.026258916,0.031943094,40.889256,20.67518,25.704187,-0.58082956,21.472021,0.014526687,1.1517316,3.6470864,0.8560672,35.361736,716.3467,1375.629,-19.136677,1844.577,1323.7102,-38.702106,2731.6428,460.79102,-34.294415
./testing/chicken.wav,0 days 00:00:03.810000,0 days 00:00:03.830000,0.08880686,-29.553015,32.2898,0.086804904,-0.023577288,0.027742082,42.2773,23.447466,23.889112,-0.650487,21.296972,0.018284379,1.1748096,3.4343674,2.605631,41.212143,706.8201,1372.9629,-19.357847,1789.3818,1300.545,-38.670868,2762.6316,426.48022,-36.81862
./testing/chicken.wav,0 days 00:00:03.820000,0 days 00:00:03.840000,0.08358535,-31.774698,35.19344,0.083096966,-0.0257579,0.03043297,43.90477,25.976233,23.077795,-0.9748668,21.10837,0.019293947,0.7810467,3.398266,3.9519398,46.95122,721.97095,1293.3341,-22.553083,1769.6271,1251.6532,-39.844494,2781.279,392.2473,-41.35775
./testing/chicken.wav,0 days 00:00:03.830000,0 days 00:00:03.850000,0.07693815,-34.93988,41.14641,0.046675477,-0.023789795,0.02763871,44.542156,30.099958,23.84816,3.0745652,21.021852,0.028670412,0.77648467,3.3158872,4.6356945,50.055073,729.3076,1309.4801,-83.53478,1801.7928,1331.3844,-93.50167,2803.3008,477.33325,-96.54565
./testing/chicken.wav,0 days 00:00:03.840000,0 days 00:00:03.860000,0.0687316,-35.029324,44.348186,0.03756385,-0.017804584,0.033458527,43.89568,30.709478,22.754679,8.113654,0.0,0.0,0.0,0.0,0.0,0.0,610.9152,1396.7178,-143.2035,1623.3633,1327.9213,-147.69588,2793.6296,626.4421,-149.78592
./testing/chicken.wav,0 days 00:00:03.850000,0 days 00:00:03.870000,0.059059948,-34.696133,45.772045,0.030623117,-0.012851424,0.02724947,42.406178,31.268084,22.567604,12.374828,0.0,0.0,0.0,0.0,0.0,0.0,487.2432,1456.1425,-138.71037,1477.1622,1282.3815,-145.67778,2770.0007,670.2803,-150.86024
./testing/chicken.wav,0 days 00:00:03.860000,0 days 00:00:03.880000,0.051173348,-33.08397,45.71875,0.025520116,-0.008767373,0.03381619,41.808544,31.43543,19.000723,13.282249,20.84835,0.0,1.7342739,1.2792623,7.65534,54.320133,406.74478,1403.3636,-76.21528,1352.2828,1207.1609,-90.58634,2747.0925,622.3482,-99.80726
./testing/chicken.wav,0 days 00:00:03.870000,0 days 00:00:03.890000,0.04827499,-33.226257,47.712177,0.016517922,-0.0064585395,0.031120619,41.31985,33.11528,19.326052,16.360193,20.848198,0.0,1.5727134,1.6234916,7.0164375,53.909668,391.8838,1324.5458,-13.496757,1346.2172,1087.6815,-34.838818,2684.6433,562.8941,-48.83769
./testing/chicken.wav,0 days 00:00:03.880000,0 days 00:00:03.900000,0.049586404,-35.304222,50.07166,0.01444362,-0.004724853,0.03786796,42.603336,35.88255,20.999947,19.287966,20.782097,0.06505656,2.1312807,2.2360246,5.8179297,53.667973,402.30533,1333.0287,-12.62254,1338.4072,1178.0221,-34.747715,2682.5637,624.14734,-48.49883
./testing/chicken.wav,0 days 00:00:03.890000,0 days 00:00:03.910000,0.051127136,-36.624386,50.208145,0.017767215,-0.0064465306,0.04245894,42.052563,36.233276,24.214655,19.040339,20.683207,0.043862823,2.4081318,2.850798,4.64385,54.529713,396.61374,1331.1002,-10.759953,1297.5582,1247.2222,-31.146353,2582.7627,717.88275,-48.754253
./testing/chicken.wav,0 days 00:00:03.900000,0 days 00:00:03.920000,0.052767884,-36.50761,49.418186,0.016879143,-0.008672972,0.036400396,42.183487,36.512665,24.716509,16.51237,20.559584,0.039496183,2.056813,3.1905136,3.993225,55.149536,398.37305,1320.1523,-7.401858,1300.9657,1248.1417,-27.32708,2588.413,719.61334,-47.200806
./testing/chicken.wav,0 days 00:00:03.910000,0 days 00:00:03.930000,0.055664565,-32.969193,47.792664,0.018828781,-0.007224355,0.031445336,41.13328,33.00537,21.651518,16.35396,20.487179,0.02974261,1.380232,3.1738539,3.9048526,55.596382,375.39615,1227.373,-70.56571,1271.3911,989.06024,-82.74041,2557.0918,691.0832,-97.67942
./testing/chicken.wav,0 days 00:00:03.920000,0 days 00:00:03.940000,0.059194196,-31.678358,49.345276,0.025481587,-0.007919446,0.023584722,42.86261,31.941889,17.177908,15.507035,0.0,0.0,0.0,0.0,0.0,0.0,368.67502,1250.7689,-134.92339,1284.305,944.4685,-141.4332,2609.545,762.0529,-148.47699
./testing/chicken.wav,0 days 00:00:03.930000,0 days 00:00:03.950000,0.060645968,-29.773123,48.145416,0.027665744,-0.00890857,0.024892054,43.18806,28.72944,14.668202,14.549454,0.0,0.0,0.0,0.0,0.0,0.0,363.29044,1296.7606,-201.0,1252.1094,930.5568,-201.0,2617.5732,800.2154,-201.0
./testing/chicken.wav,0 days 00:00:03.940000,0 days 00:00:03.960000,0.056447055,-29.536728,48.679214,0.02999719,-0.009592543,0.02235414,43.71544,29.36173,12.218656,13.92307,0.0,0.0,0.0,0.0,0.0,0.0,365.31335,1333.4066,-201.0,1252.3623,984.21674,-201.0,2565.1633,986.7253,-201.0
./testing/chicken.wav,0 days 00:00:03.950000,0 days 00:00:03.970000,0.051695716,-28.6762,46.75234,0.0218613,-0.004592743,0.020176945,42.08595,29.395828,13.651391,16.064789,0.0,0.0,0.0,0.0,0.0,0.0,364.52222,1286.1188,-201.0,1249.8813,932.5944,-201.0,2572.3713,920.1595,-201.0
./testing/chicken.wav,0 days 00:00:03.960000,0 days 00:00:03.980000,0.046789426,-26.569193,46.84898,0.025528947,0.0013548584,0.0196148,41.55911,29.532385,12.894481,17.694609,0.0,0.0,0.0,0.0,0.0,0.0,365.08496,1225.3751,-201.0,1255.786,853.77734,-201.0,2600.569,862.9461,-201.0
./testing/chicken.wav,0 days 00:00:03.970000,0 days 00:00:03.990000,0.044585656,-24.230001,46.88144,0.015755026,0.001964961,0.02039372,40.582302,28.110008,11.807473,18.395102,0.0,0.0,0.0,0.0,0.0,0.0,354.06314,1202.3186,-201.0,1245.7823,781.8743,-201.0,2642.71,633.39813,-201.0
./testing/chicken.wav,0 days 00:00:03.980000,0 days 00:00:04,0.04144991,-22.491037,45.658443,0.0016525487,0.0007711102,0.018454852,38.8646,26.44695,9.207757,17.291946,0.0,0.0,0.0,0.0,0.0,0.0,335.5848,1251.1967,-201.0,1227.7358,777.1037,-201.0,2603.0618,591.0397,-201.0
./testing/chicken.wav,0 days 00:00:03.990000,0 days 00:00:04.010000,0.040804084,-23.242117,44.71817,0.0021069895,-0.002142799,0.015022513,39.086082,25.450897,6.008673,17.799133,0.0,0.0,0.0,0.0,0.0,0.0,316.13443,1395.4708,-201.0,1219.0416,874.24854,-201.0,2581.4014,679.9512,-201.0
./testing/chicken.wav,0 days 00:00:04,0 days 00:00:04.020000,0.042516768,-22.809412,41.47652,0.0102180075,-0.00089356554,0.011568792,39.206074,23.914879,5.1336684,16.198832,0.0,0.0,0.0,0.0,0.0,0.0,280.5988,1541.3682,-132.94789,1190.4432,962.01544,-139.85124,2531.0068,776.3986,-143.0786
./testing/chicken.wav,0 days 00:00:04.010000,0 days 00:00:04.030000,0.0514206,-21.42186,39.940685,0.019367294,-0.00020096784,0.012991826,41.418755,21.631239,2.7931385,15.077233,22.108505,0.0,2.9225607,0.9874684,5.2271056,26.210388,281.3162,1588.9791,-66.5961,1189.7399,1007.87354,-75.0862,2491.912,885.138,-82.25423
./testing/chicken.wav,0 days 00:00:04.020000,0 days 00:00:04.040000,0.06120498,-21.940443,37.97926,0.016409082,-0.0005697997,0.021545144,42.663685,19.586048,7.8037224,13.808552,22.148943,0.0,2.7309444,0.81092817,4.8429437,23.04933,293.3096,1493.0889,-0.21141069,1169.8334,975.2464,-9.55206,2365.5027,791.9475,-20.087072
./testing/chicken.wav,0 days 00:00:04.030000,0 days 00:00:04.050000,0.09041711,-19.082783,33.784237,0.029880637,-0.005958213,0.035154,43.558437,10.748253,9.902728,6.514788,22.217428,0.00810886,1.9579005,0.58071446,3.6211236,16.08523,340.55283,1427.7174,-1.7625326,1211.2966,976.08014,-5.2789707,2434.4272,767.68036,-14.22664
./testing/chicken.wav,0 days 00:00:04.040000,0 days 00:00:04.060000,0.15182696,-14.22047,26.167313,0.03781345,-0.006867744,0.054779354,43.24294,-2.4447212,12.789772,-2.2122476,22.23738,0.03333274,2.2859955,0.508615,1.0441817,9.792035,479.71542,1438.9987,-0.22778256,1309.013,1013.26447,-3.9330425,2533.2314,636.18207,-10.340887
./testing/chicken.wav,0 days 00:00:04.050000,0 days 00:00:04.070000,0.22396775,-7.955834,19.181234,0.055760324,-0.007638537,0.0643687,38.281155,-13.592022,7.8166423,-12.511821,22.288641,0.041538604,2.13239,-0.09036585,-1.5093678,4.8793244,594.4825,1475.6704,1.2001467,1458.1246,1046.5161,-3.1690311,2701.8447,597.0245,-8.052104
./testing/chicken.wav,0 days 00:00:04.060000,0 days 00:00:04.080000,0.29427925,-4.5558767,13.081364,0.061015327,-0.0028818175,0.07302813,30.780237,-16.263876,4.4851995,-14.086337,22.463736,0.0421306,2.6211984,-1.6710858,-2.288624,2.4033935,707.3093,1495.9281,2.6190956,1563.964,1053.9705,-2.9757893,2756.1355,493.37354,-7.17648
./testing/chicken.wav,0 days 00:00:04.070000,0 days 00:00:04.090000,0.34192312,-3.161988,10.185774,0.07940924,-0.0022131999,0.07380831,21.49756,-13.030026,-1.4727021,-13.754605,22.770258,0.016780768,1.8939041,-3.0973728,2.3461466,1.5026566,675.55084,1653.8955,2.6498623,1549.5908,1096.9501,-4.0028462,2774.7234,425.95004,-6.4933853
./testing/chicken.wav,0 days 00:00:04.080000,0 days 00:00:04.100000,0.3792328,-1.4247133,7.049791,0.06939579,0.00038038145,0.08230881,15.70834,-11.162976,-2.0306609,-10.175679,23.394476,0.007761793,1.8399262,-3.4206417,6.975523,2.2814832,615.7616,1614.2919,-1.4699178,1530.7618,1055.202,-4.837641,2804.0437,352.56104,-6.631266
./testing/chicken.wav,0 days 00:00:04.090000,0 days 00:00:04.110000,0.42094442,-1.4758224,5.8282304,0.06339639,-0.001035812,0.096547194,13.175567,-10.544613,-2.6709836,-10.738163,23.933664,0.007731006,1.7249619,-2.3465679,10.89104,5.022432,521.41473,1409.3359,-6.716656,1496.1398,923.7957,-6.1913056,2772.7527,299.293,-8.463437
./testing/chicken.wav,0 days 00:00:04.100000,0 days 00:00:04.120000,0.45659947,-1.5927925,6.112581,0.04709864,-0.0040553664,0.109766155,12.494182,-10.468962,-0.21004403,-9.103198,24.44433,0.007731006,1.7249619,-1.3326741,10.862552,9.796168,458.96945,1016.2797,-14.942052,1500.9852,714.33466,-8.647784,2768.718,276.28494,-12.52829
